tweet_id,token,ner,token_idx,ner_idx,entities,count_entities,onehot_entities
1385221460688441348,"['@blushwoo', 'gua', 'twitter', 'tong', ',', 'mana', 'ada', 'usn', 'james']","['O', 'O', 'B-PROD', 'O', 'O', 'O', 'O', 'O', 'O']","[24169, 34617, 3999, 8930, 28901, 20028, 29853, 22603, 11194]","[12, 12, 2, 12, 12, 12, 12, 12, 12]","[['twitter', 'PROD']]",[Counter({'PROD': 1})],000100
1385223259109543941,"['@alytherin', 'Mari', 'mampir', 'kak', 'ready', 'yaa', '~', 'TF=DAPAT', 'AKUN', '.', 'jual', 'netflix', 'antihold', '100%', 'LEGAL', ',', 'UHD', '4K', ',', 'FULL', 'GARANSI��', 'sekali', 'beli', 'pasti', 'jadi', 'langganan', '!', 'kualitas', 'terbaik', 'dan', 'aman��', '��sharing', '30k', '��semi', 'priv', '60k', '��private', '120k', 'testi', 'udah', '17OO', '+', '��bca', ',', 'bri', ',', 'all', 'ewallet', ',', 'tsel', ',', 'qris', 'https://t.co/P3nnTAEe4S']","['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'O', 'B-PROD', 'O', 'O', 'O', 'O', 'B-PROD', 'O', 'B-PROD', 'O']","[24199, 31662, 2876, 34688, 1983, 33707, 14488, 24114, 4755, 19406, 26507, 2847, 12564, 33269, 10161, 28901, 25801, 32051, 28901, 1202, 3479, 29253, 27747, 17317, 3000, 35242, 23398, 27528, 14540, 22325, 6700, 1237, 31577, 22413, 13039, 17038, 24410, 10253, 34357, 5402, 13079, 30095, 430, 28901, 24257, 28901, 27082, 10262, 28901, 11001, 28901, 14221, 30137]","[9, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 2, 3, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 2, 12, 2, 12, 12, 12, 12, 2, 12, 2, 12]","[['@alytherin', 'PER'], ['netflix antihold', 'PROD'], ['��bca', 'PROD'], ['bri', 'PROD'], ['tsel', 'PROD'], ['qris', 'PROD']]","[Counter({'PROD': 5, 'PER': 1})]",100100
1385223879648419843,"['Prabowo', 'Subianto', 'menyebut', ',', 'hilangnya', 'kapal', 'selam', 'KRI', 'Nanggala-402', 'menunjukkan', 'betapa', 'rumitnya', 'pekerjaan', 'mengelola', 'pertahanan', 'negara', '.', 'https://t.co/jTiGtsqvTn']","['B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[5106, 8282, 28645, 28901, 22916, 17759, 18438, 27395, 33305, 32527, 10741, 25896, 11855, 13088, 15261, 18165, 19406, 24703]","[9, 10, 12, 12, 12, 12, 12, 2, 3, 12, 12, 12, 12, 12, 12, 12, 12, 12]","[['Prabowo Subianto', 'PER'], ['KRI Nanggala-402', 'PROD']]","[Counter({'PER': 1, 'PROD': 1})]",100100
1385225529679302656,"['Tiru', 'Gerakan', 'Michael', 'Jackson', ',', 'Ridwan', 'Kamil', ':', 'Alhamdulillah', ',', 'Indeks', 'Kesembuhan', 'Atalia', 'Naik', '2', 'Kali', 'Lipat', 'https://t.co/clZBHmrX5k']","['O', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O']","[23713, 32642, 16352, 5719, 28901, 9317, 9692, 20999, 10217, 28901, 11709, 24423, 25496, 20309, 7060, 16529, 26657, 990]","[12, 12, 9, 10, 12, 9, 10, 12, 12, 12, 12, 12, 9, 12, 12, 12, 12, 12]","[['Michael Jackson', 'PER'], ['Ridwan Kamil', 'PER'], ['Atalia', 'PER']]",[Counter({'PER': 3})],100000
1385226394238476298,"['@pujaaaa_da', 'Bandung', 'jogja', 'deket', 'ya', 'setan', '""', '@pujaaaa_da', 'Bandung', 'jogja', 'deket', 'ya', 'setan', '""']","['O', 'B-LOC', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'B-LOC', 'O', 'O', 'O', 'O']","[25106, 9561, 21383, 35010, 23197, 2702, 20322, 25106, 9561, 21383, 35010, 23197, 2702, 20322]","[12, 6, 6, 12, 12, 12, 12, 12, 6, 6, 12, 12, 12, 12]","[['Bandung', 'LOC'], ['jogja', 'LOC'], ['Bandung', 'LOC'], ['jogja', 'LOC']]",[Counter({'LOC': 4})],010000
1385226980442796034,"['@null', 'Taruhan', 'Tanding', 'Futsal', 'Berakhir', 'dengan', 'Pembunuhan', 'Kasus', 'pembunuhan', 'yang', 'terjadi', 'https://t.co/8RjsLijsay']","['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[1692, 4544, 17094, 30144, 27745, 13864, 25823, 13212, 6571, 1763, 22694, 3675]","[9, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]","[['@null', 'PER']]",[Counter({'PER': 1})],100000
1385227645219049477,"['RT', '@VIVAcoid', ':', 'Temui', 'AHY', 'dan', 'Elite', 'Demokrat', ',', 'Ini', 'Agenda', 'yang', 'Dibahas', 'PKS', 'https://t.co/FMlXOupFIF']","['O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O']","[31041, 19548, 20999, 2985, 14615, 22325, 31086, 17722, 28901, 300, 7373, 1763, 24470, 33757, 7368]","[12, 12, 12, 12, 9, 12, 12, 8, 12, 12, 12, 12, 12, 8, 12]","[['AHY', 'PER'], ['Demokrat', 'ORG'], ['PKS', 'ORG']]","[Counter({'ORG': 2, 'PER': 1})]",101000
1385232383696248837,"['RT', '@1ststatefuture', ':', 'India', 'menggeser', 'AS', 'dari', 'posisi', 'pertama', 'dengan', 'kasus', 'terbanyak', 'Covid-19', '.', 'Secara', 'total', 'kasusnya', 'mencapai', '1.532.388', 'atau', 'naik', '63%', 'dalam', 'seminggu', '.', 'Saat', 'ini', 'investor', 'cenderung', 'memilih', 'emas', 'sebagai', 'instrument', 'investasi', '.', 'Survei', 'mingguan', 'yang', 'dilakukan', 'Kitco', 'terhadap', '13', 'analis', '.', 'https://t.co/jc1M3DUwG8']","['O', 'O', 'O', 'B-ORG', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O']","[31041, 15967, 20999, 30456, 1267, 9244, 28364, 6724, 22023, 13864, 30050, 13148, 29506, 19406, 1459, 32166, 8090, 20039, 32421, 17726, 19471, 9532, 5136, 11254, 19406, 7599, 1640, 3968, 34561, 30916, 12745, 27479, 25451, 25320, 19406, 6226, 32890, 1763, 26465, 23097, 33578, 27563, 11460, 19406, 22763]","[12, 12, 12, 8, 12, 8, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 8, 12, 12, 12, 12, 12]","[['India', 'ORG'], ['AS', 'ORG'], ['Kitco', 'ORG']]",[Counter({'ORG': 3})],001000
1385233542292987914,"['RT', '@ainsafiqah', ':', 'mak', 'aku', 'call', '10', 'kali', 'pun', 'kalau', 'tengah', 'drive', 'aku', 'tak', 'angkat', ',', 'lagi', 'lah', 'no', 'tak', 'kenal', 'yang', 'call', '.', 'ko', 'defensive', 'sangat', 'kenapa', 'ek', '?', 'marah', 'lah', 'sistem', ',', 'nak', 'marah', 'marah', 'orang', 'tak', 'angkat', 'no', 'tak', 'kenal', '.', 'bagi', 'lah', 'list', 'no', 'yang', 'related', 'to', 'vaksin', 'appt', '.', 'buat', 'hotline', 'biar', 'orang', 'tahu']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[31041, 8440, 20999, 13139, 16310, 6801, 33989, 24607, 12694, 26251, 21166, 22026, 16310, 5638, 3296, 28901, 16857, 23824, 19554, 5638, 9760, 1763, 6801, 19406, 31150, 9785, 10721, 4834, 32510, 29382, 34161, 23824, 14447, 28901, 20635, 34161, 34161, 29541, 5638, 3296, 19554, 5638, 9760, 19406, 27814, 23824, 33840, 19554, 1763, 21677, 18336, 2995, 7908, 19406, 17010, 28013, 6533, 29541, 4116]","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]",[],[Counter()],000000
1385235521144717314,"['@hwangsyobo', 'Buset', 'cowo', 'kpop', 'apa', 'kelas', 'bimbel']","['O', 'O', 'O', 'O', 'O', 'O', 'O']","[13728, 4550, 10837, 8755, 30657, 20121, 3235]","[12, 12, 12, 12, 12, 12, 12]",[],[Counter()],000000
1385238779724648451,"['@DalamIstana', 'Moel', 'dagang', 'siwak', 'aja', 'bareng', 'wiranto']","['O', 'B-PER', 'O', 'O', 'O', 'O', 'B-PER']","[26297, 13445, 2575, 4623, 19911, 27243, 20650]","[12, 9, 12, 12, 12, 12, 9]","[['Moel', 'PER'], ['wiranto', 'PER']]",[Counter({'PER': 2})],100000
1385241058213208066,"['@detikcom', 'Ya', 'karena', 'tugas', 'satpam', 'di', 'RS', 'biasanya', 'cuma', 'ngingetin', 'jam', 'besuk', 'ke', 'keluarga', 'pasien.Tidak', 'siap', 'dengan', 'kejadian', 'luar', 'biasa', 'seperti', 'ini']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[6599, 31988, 30454, 28848, 9874, 11172, 34425, 30842, 32677, 14854, 15904, 30876, 7709, 26696, 17735, 9679, 13864, 1490, 33658, 12431, 27050, 1640]","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]",[],[Counter()],000000
1385241761014968326,"['Berbicara', 'kepada', 'Menteri', 'Pertahanan', 'Indonesia', ',', 'Jenderal', 'Prabowo', 'Subianto', 'melalui', 'telepon', 'dan', 'berbagi', 'kepedihan', 'saya', 'atas', 'berita', 'hilangnya', 'kapal', 'selam', 'Nanggala', 'dan', 'awaknya', '.', 'India', 'memberikan', 'dukungan', 'penuh', 'untuk', 'upaya', 'penyelamatan', 'Indonesia', 'yang', 'sedang', 'berlangsung', '.', '@IndianEmbJkt']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O']","[4080, 21879, 19654, 14604, 13964, 28901, 20900, 5106, 8282, 30505, 18021, 22325, 23575, 31997, 9899, 33484, 21286, 22916, 17759, 18438, 1837, 22325, 19060, 19406, 30456, 31206, 11565, 10069, 5288, 21005, 14486, 13964, 1763, 5993, 2797, 19406, 6684]","[12, 12, 12, 12, 12, 12, 12, 9, 10, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 2, 12, 12, 12, 8, 12, 12, 12, 12, 12, 12, 6, 12, 12, 12, 12, 12]","[['Prabowo Subianto', 'PER'], ['Nanggala', 'PROD'], ['India', 'ORG'], ['Indonesia', 'LOC']]","[Counter({'PER': 1, 'PROD': 1, 'ORG': 1, 'LOC': 1})]",111100
1385243443178328069,"['@yoreumbam', 'kaya', 'ngabuburit', 'ya', 'smbil', 'flexing', 'gedung', '""', '@yoreumbam', 'kaya', 'ngabuburit', 'ya', 'smbil', 'flexing', 'gedung', '""']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[3548, 31454, 5336, 23197, 28097, 29503, 2917, 20322, 3548, 31454, 5336, 23197, 28097, 29503, 2917, 20322]","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]",[],[Counter()],000000
1385244291207860230,"['RT', '@PijatPassJogja1', ':', 'Pijat', 'rileksasi', 'untuk', 'Wanita', 'di', 'Jogja', '2', 'Kusus', 'panggilan', 'saja', 'terapisnya', 'laki2', 'Normal', 'Bantu', 'SUBSCRIBE', 'chanel', 'youtube', 'saya', 'ya', 'Like', '&', 'amp', 'Share', 'juga', 'https://t.co/nuwsUWuXtu', '#pijatjogja', '#pijatsensualjogja', '#pijatpasutrijogja', '#pijatpasutri', '#pijatsensual', '#partner3some', '#JOGJA', '#Cucklod', 'https://t.co/uaZgoWaCYg']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[31041, 17952, 20999, 22542, 17555, 5288, 23263, 11172, 6093, 7060, 27063, 32393, 15473, 1689, 29374, 8641, 21806, 10167, 8361, 31653, 9899, 23197, 6722, 13054, 12985, 29010, 20046, 27757, 14136, 15469, 31034, 34061, 33788, 9461, 5137, 5066, 28679]","[12, 12, 12, 12, 12, 12, 12, 12, 6, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 2, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]","[['Jogja', 'LOC'], ['youtube', 'PROD']]","[Counter({'LOC': 1, 'PROD': 1})]",010100
1385245109273300992,"['@cakimiNOW', 'Suara', 'PKB', 'naik', 'signifikan', 'tahun', '2019', 'lalu', 'bukti', 'kepemimpinan', 'Gus', 'AMI', 'mampu', 'membawa', 'PKB', 'lebih', 'baik', 'dan', 'bermanfaat', 'bagi', 'masyarakat']","['O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'O']","[1442, 24745, 16960, 19471, 9500, 4627, 16589, 7498, 29015, 4732, 32028, 16629, 9131, 25487, 16960, 283, 11435, 22325, 28706, 27814, 128]","[12, 12, 8, 12, 12, 12, 12, 12, 12, 12, 9, 10, 12, 12, 8, 12, 12, 12, 12, 12, 12]","[['PKB', 'ORG'], ['Gus AMI', 'PER'], ['PKB', 'ORG']]","[Counter({'ORG': 2, 'PER': 1})]",101000
1385248574967930888,"['Ini', 'Bukan', 'Hoak', ',', 'Apalagi', 'Fitnah', '.', 'Dulu', 'PKI', 'sangat', 'dekat', 'dan', 'MemujA', 'Soekarno', '.', 'Jadi', 'Gak', 'Heran', 'Kalau', 'Anak', 'Keturunan', 'PKI', 'diterima', 'dan', 'dapat', 'keistimewaan', 'di', 'PDIP', ',', 'kerena', 'Kedekatan', 'bathin', 'dgn', 'Megawati']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-ORG', 'O', 'O', 'O', 'O', 'O', 'B-PER']","[300, 24335, 14543, 28901, 12816, 9280, 19406, 16983, 24870, 10721, 3875, 22325, 3536, 34974, 19406, 33127, 5855, 26889, 22287, 20596, 2522, 24870, 16770, 22325, 5631, 21401, 11172, 237, 28901, 2212, 3236, 28536, 29192, 866]","[12, 12, 12, 12, 12, 12, 12, 12, 8, 12, 12, 12, 12, 9, 12, 12, 12, 12, 12, 12, 12, 8, 12, 12, 12, 12, 12, 8, 12, 12, 12, 12, 12, 9]","[['PKI', 'ORG'], ['Soekarno', 'PER'], ['PKI', 'ORG'], ['PDIP', 'ORG'], ['Megawati', 'PER']]","[Counter({'ORG': 3, 'PER': 2})]",101000
1385251139881357315,"['@Fahrihamzah', '@prabowo', 'Assalamu', 'Alaikum.wrwb', 'Semoga', 'di', 'puasa', 'yang', 'ke', '10,', 'rejeki', 'kita', 'semua', 'dimudahkan', 'Yuk', ',', 'salurkan', 'donasi', 'terbaik', 'kamu', 'di', 'bulan', 'penuh', 'berkah', 'ini', 'https://t.co/oKbu1zktot', 'Atau', 'ke', '.', 'No', 'Rek', '3002003350', 'Bank', 'BNI', 'Syariah', 'Atas', 'Nama', '.', 'Yayasan', 'Relawan', 'Simpatisan', 'Indonesia', 'https://t.co/lKh43mBGPv']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PROD', 'I-PROD', 'I-PROD', 'O', 'O', 'O', 'B-ORG', 'I-ORG', 'I-ORG', 'I-ORG', 'O']","[25388, 16000, 825, 10197, 13117, 11172, 2548, 1763, 7709, 21592, 13784, 566, 9657, 32258, 22536, 28901, 23664, 23610, 14540, 34068, 11172, 26729, 10069, 3357, 1640, 25691, 14320, 7709, 19406, 32554, 25913, 27079, 3796, 12528, 4655, 10275, 22997, 19406, 9093, 8892, 21606, 13964, 5354]","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 2, 3, 3, 12, 12, 12, 8, 0, 0, 0, 12]","[['Bank BNI Syariah', 'PROD'], ['Yayasan Relawan Simpatisan Indonesia', 'ORG']]","[Counter({'PROD': 1, 'ORG': 1})]",001100
1385255601890992131,"['Ga', 'usah', 'pake', 'masker', 'Prof', 'kl', 'ga', 'ada', 'debu']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[9045, 22550, 29443, 7497, 10515, 18965, 22696, 29853, 21804]","[12, 12, 12, 12, 12, 12, 12, 12, 12]",[],[Counter()],000000
1385258617935261696,"['@AldebaranFahri', 'Andin', '(', 'cabang', 'twitter', '@AndinAlfahri', ',', 'cepat', 'sembuh', 'ya', ',', 'semoga', 'semua', 'sakitnya', 'cepat', 'diangkat', '&', 'amp', 'bisa', 'beraktifitas', 'seperti', 'semula', 'lagi', '.', 'Amin']","['O', 'B-PER', 'O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[2971, 34337, 23626, 8975, 3999, 22207, 28901, 20652, 10252, 23197, 28901, 14766, 9657, 29666, 20652, 24562, 13054, 12985, 11922, 20449, 27050, 2111, 16857, 19406, 22077]","[12, 9, 12, 12, 12, 9, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]","[['Andin', 'PER'], ['@AndinAlfahri', 'PER']]",[Counter({'PER': 2})],100000
1385258736680280066,"['Presiden', 'PKS', 'Bertemu', 'AHY', 'di', 'Kantor', 'DPP', 'Demokrat', ',', 'Ini', 'Hal', 'yang', 'Dibahas', 'https://t.co/DbkviePBhD', 'https://t.co/1K0cbdUkXr', '""', 'Presiden', 'PKS', 'Bertemu', 'AHY', 'di', 'Kantor', 'DPP', 'Demokrat', ',', 'Ini', 'Hal', 'yang', 'Dibahas', 'https://t.co/DbkviePBhD', 'https://t.co/1K0cbdUkXr', '""']","['B-PER', 'I-PER', 'O', 'B-PER', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O', 'B-PER', 'O', 'B-LOC', 'I-LOC', 'I-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[32198, 33757, 3707, 14615, 11172, 27447, 30102, 17722, 28901, 300, 27193, 1763, 24470, 34375, 2006, 20322, 32198, 33757, 3707, 14615, 11172, 27447, 30102, 17722, 28901, 300, 27193, 1763, 24470, 34375, 2006, 20322]","[9, 10, 12, 9, 12, 6, 1, 1, 12, 12, 12, 12, 12, 12, 12, 12, 9, 10, 12, 9, 12, 6, 1, 1, 12, 12, 12, 12, 12, 12, 12, 12]","[['Presiden PKS', 'PER'], ['AHY', 'PER'], ['Kantor DPP Demokrat', 'LOC'], ['Presiden PKS', 'PER'], ['AHY', 'PER'], ['Kantor DPP Demokrat', 'LOC']]","[Counter({'PER': 4, 'LOC': 2})]",110000
1385259928802131971,"['RT', '@ndary_nony', ':', '#openbo', '#shemalejogja', 'Redy', 'jogja', 'wik22222222', 'https://t.co/Awo1f6K6ZK']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O']","[31041, 4995, 20999, 9702, 8637, 13204, 21383, 32983, 16729]","[12, 12, 12, 12, 12, 12, 6, 12, 12]","[['jogja', 'LOC']]",[Counter({'LOC': 1})],010000
1385264025466925058,"['Bro', 'sorry', 'beberapa', 'hari', 'kedepan', 'kayaknya', 'gue', 'gak', 'aktif', 'dulu', '.', 'Tugas', 'gue', 'banyak', 'banget', 'anjir', 'yakali', 'gue', 'tunda', 'mulu', ',', 'keburu', 'males', 'ntar', '.', 'buat', 'yang', 'follow', 'akun', 'ini', 'gue', 'cmn', 'mau', 'pesen', ',', 'jaga', 'kesehatan', ',', 'istirahat', 'yang', 'cukup', ',', 'sm', 'bahagia', 'selalu', ',', 'oke', '?', 'Itu', 'aja', 'sih', ',', 'yaudah', 'ya', 'byee', '!', '—', 'Dhika']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PER']","[14666, 6617, 27750, 27212, 10997, 33448, 26553, 26570, 13883, 23250, 19406, 3269, 26553, 14051, 22423, 25245, 31417, 26553, 7034, 33565, 28901, 7483, 1408, 33995, 19406, 17010, 1763, 7395, 17567, 1640, 26553, 15000, 4756, 2968, 28901, 15023, 5184, 28901, 10552, 1763, 4946, 28901, 24258, 17446, 34546, 28901, 19086, 29382, 31360, 19911, 22682, 28901, 10960, 23197, 22579, 23398, 34929, 8738]","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 9]","[['Dhika', 'PER']]",[Counter({'PER': 1})],100000
1385265219874660360,"['@beetchytrinity', 'Huhu', 'iya', 'sedih', 'bgt', 'padahal', 'pengen', 'mandiri', '.', 'Padahal', 'juga', 'dulu', 'udah', 'tinggal', 'bayar', 'ukt', 'aja', 'udah', 'dpt', 'almamater', ',', 'udah', 'bayar', 'asrama', 'juga', 'EH', 'yg', 'di', 'jogja', 'lolos', 'juga', 'wassalam', 'deh', '.', 'DAN', 'YG', 'PLG', 'SEDIH', 'dulu', 'linjur', 'belajar', 'sbm', 'mati2an', 'sampe', 'tipes', ',', 'malah', 'gaboleh']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOC', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[22206, 35386, 25735, 16522, 15265, 24442, 13559, 22143, 19406, 31734, 20046, 23250, 5402, 3470, 15024, 30370, 19911, 5402, 11237, 18580, 28901, 5402, 15024, 32921, 20046, 33172, 25310, 11172, 21383, 1252, 20046, 17443, 32888, 19406, 5998, 17530, 6445, 16480, 23250, 19351, 8144, 19023, 34920, 6150, 12827, 28901, 10228, 3539]","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 6, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12]","[['jogja', 'LOC']]",[Counter({'LOC': 1})],010000
1385265878464274432,"['Megawati', 'biang', 'kerok', 'keruwetan', 'negara', 'ini', '.', '#AntiKOM']","['B-PER', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[866, 22509, 9059, 3648, 18165, 1640, 19406, 30929]","[9, 12, 12, 12, 12, 12, 12, 12]","[['Megawati', 'PER']]",[Counter({'PER': 1})],100000
1385268644649717760,"['mnyerah', 'dgn', 'tugas', 'ku����', 'dari', 'tadi', 'egk', 'kelar', 'kelar', 'dhlah']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[8319, 29192, 28848, 12385, 28364, 15080, 10144, 20859, 20859, 28615]","[12, 12, 12, 12, 12, 12, 12, 12, 12, 12]",[],[Counter()],000000
1385270371037765634,"['Silaturahmi', 'Kebangsaan', 'Ketum', 'AHY', 'dan', 'Presiden', 'PKS', 'Ahmad', 'Syaikhu', 'https://t.co/JLsFVn3EGU']","['O', 'O', 'O', 'B-PER', 'O', 'O', 'O', 'B-PER', 'I-PER', 'O']","[12761, 21539, 1857, 14615, 22325, 32198, 33757, 1484, 9372, 3090]","[12, 12, 12, 9, 12, 12, 12, 9, 10, 12]","[['AHY', 'PER'], ['Ahmad Syaikhu', 'PER']]",[Counter({'PER': 2})],100000
1385270578223869955,"['@jakartaakeras', 'Ikut', 'sakit', 'hati', 'serius����������udh', 'gede', 'pda', 'tolol', 'heran']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[32327, 192, 22370, 5639, 26166, 21545, 3099, 21183, 9771]","[12, 12, 12, 12, 12, 12, 12, 12, 12]",[],[Counter()],000000
