token,ner,tweet_id,index
#IkatanCintadiShopee,O,1389540890641944578,22
#ShopeeSayangAlAndin,O,1389540890641944578,23
✨8.074,O,1389540890641944578,24
siapa,O,1389447708247617536,0
di,O,1389447708247617536,1
bandung,B-LOC,1389447708247617536,2
?,O,1389447708247617536,3
yg,O,1389447708247617536,4
jawab,O,1389447708247617536,5
ridwan,B-PER,1389447708247617536,6
kamil,I-PER,1389447708247617536,7
puasanya,O,1389447708247617536,8
ga,O,1389447708247617536,9
sah,O,1389447708247617536,10
pokoknya,O,1389447708247617536,11
@faqjar,O,1383363704234803200,0
@TokopediaCare,O,1383363704234803200,1
@tokopedia,O,1383363704234803200,2
Warna,O,1383363704234803200,3
hijau,O,1383363704234803200,4
Kesukaanku,O,1383363704234803200,5
",",O,1383363704234803200,6
Tokopedia,B-PROD,1383363704234803200,7
ecomerce,O,1383363704234803200,8
andalanku,O,1383363704234803200,9
#SelaluAdaSolusi,O,1383363704234803200,10
#TokopediaCare,O,1383363704234803200,11
1307,O,1383363704234803200,12
@kartneki,B-PER,1388311278909747201,0
trus,O,1388311278909747201,1
pake,O,1388311278909747201,2
apa,O,1388311278909747201,3
gapunya,O,1388311278909747201,4
kuota,O,1388311278909747201,5
anjr,O,1388311278909747201,6
Kalo,O,1381866812657201153,0
lagi,O,1381866812657201153,1
bulan,O,1381866812657201153,2
puasa,O,1381866812657201153,3
gini,O,1381866812657201153,4
",",O,1381866812657201153,5
tbtb,O,1381866812657201153,6
random,O,1381866812657201153,7
aja,O,1381866812657201153,8
gitu,O,1381866812657201153,9
keinget,O,1381866812657201153,10
sama,O,1381866812657201153,11
temen2,O,1381866812657201153,12
waktu,O,1381866812657201153,13
lagi,O,1381866812657201153,14
bukber,O,1381866812657201153,15
.,O,1381866812657201153,16
Padahal,O,1381866812657201153,17
temen2,O,1381866812657201153,18
gw,O,1381866812657201153,19
jg,O,1381866812657201153,20
belum,O,1381866812657201153,21
tentu,O,1381866812657201153,22
inget,O,1381866812657201153,23
sama,O,1381866812657201153,24
gw,O,1381866812657201153,25
��,O,1381866812657201153,26
Ngetweet,O,1385291916137287681,0
malam,O,1385291916137287681,1
ini,O,1385291916137287681,2
akibat,O,1385291916137287681,3
liat,O,1385291916137287681,4
video,O,1385291916137287681,5
pak,O,1385291916137287681,6
ridwan,B-PER,1385291916137287681,7
kamil,I-PER,1385291916137287681,8
joget,O,1385291916137287681,9
ala,O,1385291916137287681,10
moonwalk,B-WA,1385291916137287681,11
michael,B-PER,1385291916137287681,12
jackson,I-PER,1385291916137287681,13
",",O,1385291916137287681,14
untuk,O,1385291916137287681,15
niat,O,1385291916137287681,16
usaha,O,1385291916137287681,17
naikin,O,1385291916137287681,18
imun,O,1385291916137287681,19
bu,O,1385291916137287681,20
atalia,B-PER,1385291916137287681,21
yg,O,1385291916137287681,22
lagi,O,1385291916137287681,23
isolasi,O,1385291916137287681,24
mandiri,O,1385291916137287681,25
.,O,1385291916137287681,26
Sweet,O,1385291916137287681,27
but,O,1385291916137287681,28
bengek,O,1385291916137287681,29
juga,O,1385291916137287681,30
jogetnys,O,1385291916137287681,31
",",O,1385291916137287681,32
aku,O,1385291916137287681,33
ikut,O,1385291916137287681,34
terhibur,O,1385291916137287681,35
������,O,1385291916137287681,36
@adtaufiq,B-PER,1391614165182128130,0
beliau,O,1391614165182128130,1
al,O,1391614165182128130,2
mukarom,O,1391614165182128130,3
Bpk,O,1391614165182128130,4
H,O,1391614165182128130,5
.,O,1391614165182128130,6
Prabowo,B-PER,1391614165182128130,7
Subianto,I-PER,1391614165182128130,8
Djojohadikusumo,I-PER,1391614165182128130,9
adalah,O,1391614165182128130,10
elit,O,1391614165182128130,11
negeri,O,1391614165182128130,12
",",O,1391614165182128130,13
tokoh,O,1391614165182128130,14
bangsa,O,1391614165182128130,15
yg,O,1391614165182128130,16
berkesempatan,O,1391614165182128130,17
mengenakan,O,1391614165182128130,18
jaket,O,1391614165182128130,19
Banser,B-ORG,1391614165182128130,20
Dijual,O,1384899238723731458,0
1984,B-PROD,1384899238723731458,1
Chevrolet,I-PROD,1384899238723731458,2
LUV,I-PROD,1384899238723731458,3
(,I-PROD,1384899238723731458,4
diesel,I-PROD,1384899238723731458,5
),I-PROD,1384899238723731458,6
Wagon,I-PROD,1384899238723731458,7
.,O,1384899238723731458,8
Mesin,O,1384899238723731458,9
terawat,O,1384899238723731458,10
.,O,1384899238723731458,11
Cet,O,1384899238723731458,12
baru,O,1384899238723731458,13
",",O,1384899238723731458,14
jok,O,1384899238723731458,15
baru,O,1384899238723731458,16
",",O,1384899238723731458,17
ban,O,1384899238723731458,18
baru,O,1384899238723731458,19
",",O,1384899238723731458,20
Pajak,O,1384899238723731458,21
baru,O,1384899238723731458,22
.,O,1384899238723731458,23
AC,O,1384899238723731458,24
dobel,O,1384899238723731458,25
blower,O,1384899238723731458,26
.,O,1384899238723731458,27
Veleg,O,1384899238723731458,28
15,O,1384899238723731458,29
.,O,1384899238723731458,30
Mulus,O,1384899238723731458,31
.,O,1384899238723731458,32
Mobil,O,1384899238723731458,33
kesayangan,O,1384899238723731458,34
Pakde,O,1384899238723731458,35
!,O,1384899238723731458,36
@HoldenKlasik,O,1384899238723731458,37
#mobiltua,O,1384899238723731458,38
#mobildijual,O,1384899238723731458,39
@JogjaUpdate,O,1384899238723731458,40
https://t.co/J4f2IG3rYl,O,1384899238723731458,41
Sekarang,O,1387518497576554497,0
kalo,O,1387518497576554497,1
mau,O,1387518497576554497,2
basa,O,1387518497576554497,3
basi,O,1387518497576554497,4
coba,O,1387518497576554497,5
lebih,O,1387518497576554497,6
dipikir,O,1387518497576554497,7
lagi,O,1387518497576554497,8
",",O,1387518497576554497,9
terkadang,O,1387518497576554497,10
yang,O,1387518497576554497,11
menurut,O,1387518497576554497,12
kita,O,1387518497576554497,13
becanda,O,1387518497576554497,14
tapi,O,1387518497576554497,15
malah,O,1387518497576554497,16
jadi,O,1387518497576554497,17
yang,O,1387518497576554497,18
paling,O,1387518497576554497,19
bikin,O,1387518497576554497,20
orang,O,1387518497576554497,21
sakit,O,1387518497576554497,22
hati,O,1387518497576554497,23
.,O,1387518497576554497,24
Percayalah,O,1387518497576554497,25
",",O,1387518497576554497,26
karena,O,1387518497576554497,27
perasaan,O,1387518497576554497,28
orang,O,1387518497576554497,29
itu,O,1387518497576554497,30
gasama,O,1387518497576554497,31
dan,O,1387518497576554497,32
toleransi,O,1387518497576554497,33
sakit,O,1387518497576554497,34
hati,O,1387518497576554497,35
orang,O,1387518497576554497,36
itu,O,1387518497576554497,37
beda,O,1387518497576554497,38
beda,O,1387518497576554497,39
Gempa,O,1380907881768361987,0
waktu,O,1380907881768361987,1
sift,O,1380907881768361987,2
pagi,O,1380907881768361987,3
",",O,1380907881768361987,4
ruang,O,1380907881768361987,5
kerja,O,1380907881768361987,6
ada,O,1380907881768361987,7
di,O,1380907881768361987,8
lantai,O,1380907881768361987,9
3,O,1380907881768361987,10
",",O,1380907881768361987,11
mau,O,1380907881768361987,12
turun,O,1380907881768361987,13
pake,O,1380907881768361987,14
lift,O,1380907881768361987,15
resiko,O,1380907881768361987,16
tinggi,O,1380907881768361987,17
",",O,1380907881768361987,18
mau,O,1380907881768361987,19
turun,O,1380907881768361987,20
pake,O,1380907881768361987,21
tangga,O,1380907881768361987,22
harus,O,1380907881768361987,23
nglewatin,O,1380907881768361987,24
pasien,O,1380907881768361987,25
covid,O,1380907881768361987,26
tanpa,O,1380907881768361987,27
pake,O,1380907881768361987,28
apd,O,1380907881768361987,29
",",O,1380907881768361987,30
akhirnya,O,1380907881768361987,31
ya,O,1380907881768361987,32
cm,O,1380907881768361987,33
berdoa,O,1380907881768361987,34
di,O,1380907881768361987,35
ruangan,O,1380907881768361987,36
wkwk,O,1380907881768361987,37
#malang,O,1380907881768361987,38
katanya,O,1387485658134974465,0
kalo,O,1387485658134974465,1
megawati,B-PER,1387485658134974465,2
jadi,O,1387485658134974465,3
presiden,O,1387485658134974465,4
anak,O,1387485658134974465,5
sekolah,O,1387485658134974465,6
rambutnya,O,1387485658134974465,7
boleh,O,1387485658134974465,8
gondrong,O,1387485658134974465,9
(,O,1387485658134974465,10
��,O,1386627944747921408,0
Available,O,1386627944747921408,1
��️��️,O,1386627944747921408,2
Yogyakarta,B-LOC,1386627944747921408,3
��,O,1386627944747921408,4
Ready,O,1386627944747921408,5
area,O,1386627944747921408,6
jogja,B-LOC,1386627944747921408,7
kota,O,1386627944747921408,8
.,O,1386627944747921408,9
,O,1386627944747921408,10
��,O,1386627944747921408,11
��️��️,O,1386627944747921408,12
skrng,O,1386627944747921408,13
chat,O,1386627944747921408,14
skrng,O,1386627944747921408,15
!,O,1386627944747921408,16
,O,1386627944747921408,17
��,O,1386627944747921408,18
#angeljogja,O,1386627944747921408,19
��,O,1386627944747921408,20
#kimciljogja,O,1386627944747921408,21
��,O,1386627944747921408,22
#bisyarjogja,O,1386627944747921408,23
��,O,1386627944747921408,24
#bispakjogja,O,1386627944747921408,25
��,O,1386627944747921408,26
#newbiejogja,O,1386627944747921408,27
��,O,1386627944747921408,28
#availbojogja,O,1386627944747921408,29
��,O,1386627944747921408,30
#openbojogja,O,1386627944747921408,31
��,O,1386627944747921408,32
#realangeljogja,O,1386627944747921408,33
��,O,1386627944747921408,34
#trustedbojogja,O,1386627944747921408,35
https://t.co/5QGcUItG9P,O,1386627944747921408,36
@kdramavbs,B-PER,1381983865548337155,0
Tekan,O,1381983865548337155,1
1,O,1381983865548337155,2
untuk,O,1381983865548337155,3
tepok,O,1381983865548337155,4
online������,O,1381983865548337155,5
@ShopeeID,O,1388537910945665029,0
Bismillah,O,1388537910945665029,1
",",O,1388537910945665029,2
Wish,O,1388537910945665029,3
Me,O,1388537910945665029,4
Luck,O,1388537910945665029,5
��,O,1388537910945665029,6
',O,1388537910945665029,7
Shopee,B-EV,1388537910945665029,8
Ramadan,I-EV,1388537910945665029,9
#ShopeeRamadanTVSHOW,B-EV,1388537910945665029,10
#IkatanCintadiShopee,O,1388537910945665029,11
#ShopeeSayangAlAndin,O,1388537910945665029,12
',O,1388537910945665029,13
',O,1388537910945665029,14
Shopee,B-EV,1388537910945665029,15
Ramadan,I-EV,1388537910945665029,16
#ShopeeRamadanTVSHOW,B-EV,1388537910945665029,17
#IkatanCintadiShopee,O,1388537910945665029,18
#ShopeeSayangAlAndin,O,1388537910945665029,19
',O,1388537910945665029,20
����,O,1388537910945665029,21
2.847,O,1388537910945665029,22
@harukyuphile,B-PER,1388422849325457414,0
AAAAA,O,1388422849325457414,1
KA,O,1388422849325457414,2
QISSSS,B-PER,1388422849325457414,3
.,O,1388422849325457414,4
CONGRATSSSS,O,1388422849325457414,5
.,O,1388422849325457414,6
semangatt,O,1388422849325457414,7
menuju,O,1388422849325457414,8
skripsi,O,1388422849325457414,9
!,O,1388422849325457414,10
������❤❤❤❤,O,1388422849325457414,11
@ShopeeID,O,1381104266610270210,0
Bismilahirohmanirohim,O,1381104266610270210,1
",",O,1381104266610270210,2
wish,O,1381104266610270210,3
me,O,1381104266610270210,4
luck,O,1381104266610270210,5
��,O,1381104266610270210,6
aamiin,O,1381104266610270210,7
5-13,O,1381104266610270210,8
april,O,1381104266610270210,9
=,O,1381104266610270210,10
9,O,1381104266610270210,11
hari,O,1381104266610270210,12
2400,O,1381104266610270210,13
x,O,1381104266610270210,14
9,O,1381104266610270210,15
=,O,1381104266610270210,16
21.600,O,1381104266610270210,17
"target,��",O,1381104266610270210,18
SHOPEE,B-PROD,1381104266610270210,19
#TontonUlangMamamoo,O,1381104266610270210,20
#TontonUlangShopee44,O,1381104266610270210,21
*,O,1381104266610270210,22
16.329,O,1381104266610270210,23
Gubernur,O,1384077888845012994,0
Khofifah,B-PER,1384077888845012994,1
Apresiasi,O,1384077888845012994,2
Beribadah,O,1384077888845012994,3
dengan,O,1384077888845012994,4
Terapkan,O,1384077888845012994,5
Prokes,O,1384077888845012994,6
Yang,O,1384077888845012994,7
Ketat,O,1384077888845012994,8
–,O,1384077888845012994,9
https://t.co/q5tctBbQc4,O,1384077888845012994,10
https://t.co/eSxrzK8thU,O,1384077888845012994,11
@kangminheui,B-PER,1387042083077124096,0
BUKAAN,O,1387042083077124096,1
.,O,1387042083077124096,2
impian,O,1387042083077124096,3
si,O,1387042083077124096,4
mau,O,1387042083077124096,5
kesono,O,1387042083077124096,6
tapi,O,1387042083077124096,7
kalah,O,1387042083077124096,8
zonasi,O,1387042083077124096,9
wkwk,O,1387042083077124096,10
dptnya,O,1387042083077124096,11
di,O,1387042083077124096,12
yang,O,1387042083077124096,13
suka,O,1387042083077124096,14
banjir,O,1387042083077124096,15
Panggung,B-EV,1384918360106881031,0
Kahanan,I-EV,1384918360106881031,1
yang,O,1384918360106881031,2
adalah,O,1384918360106881031,3
inisiatif,O,1384918360106881031,4
Gubernur,O,1384918360106881031,5
Ganjar,B-PER,1384918360106881031,6
Pranowo,I-PER,1384918360106881031,7
ini,O,1384918360106881031,8
menjadi,O,1384918360106881031,9
wadah,O,1384918360106881031,10
bagi,O,1384918360106881031,11
seniman,O,1384918360106881031,12
Jateng,B-LOC,1384918360106881031,13
untuk,O,1384918360106881031,14
tetap,O,1384918360106881031,15
bisa,O,1384918360106881031,16
berkreasi,O,1384918360106881031,17
dan,O,1384918360106881031,18
menghibur,O,1384918360106881031,19
masyarakat,O,1384918360106881031,20
di,O,1384918360106881031,21
tengah,O,1384918360106881031,22
pandemi,O,1384918360106881031,23
.,O,1384918360106881031,24
#PanggungKahanan,B-EV,1384918360106881031,25
https://t.co/dm1uiBl0dp,O,1384918360106881031,26
Kata,O,1387542526819639301,0
Gubernur,B-PER,1387542526819639301,1
Jatim,I-PER,1387542526819639301,2
",",O,1387542526819639301,3
karantina,O,1387542526819639301,4
perlu,O,1387542526819639301,5
dilakukan,O,1387542526819639301,6
u,O,1387542526819639301,7
/,O,1387542526819639301,8
memastikan,O,1387542526819639301,9
para,O,1387542526819639301,10
pekerja,O,1387542526819639301,11
migran,O,1387542526819639301,12
tersebut,O,1387542526819639301,13
bebas,O,1387542526819639301,14
dr,O,1387542526819639301,15
penularan,O,1387542526819639301,16
Covid,O,1387542526819639301,17
-,O,1387542526819639301,18
19,O,1387542526819639301,19
",",O,1387542526819639301,20
sebelum,O,1387542526819639301,21
dikembalikan,O,1387542526819639301,22
ke,O,1387542526819639301,23
keluarganya,O,1387542526819639301,24
mba,O,1381612357575577604,0
yeaji,B-PER,1381612357575577604,1
semoga,O,1381612357575577604,2
baik-baik,O,1381612357575577604,3
aja,O,1381612357575577604,4
ya,O,1381612357575577604,5
mba,O,1381612357575577604,6
.,O,1381612357575577604,7
jgn,O,1381612357575577604,8
lupa,O,1381612357575577604,9
makan,O,1381612357575577604,10
ya,O,1381612357575577604,11
mba,O,1381612357575577604,12
.,O,1381612357575577604,13
istirahat,O,1381612357575577604,14
yg,O,1381612357575577604,15
cukup,O,1381612357575577604,16
.,O,1381612357575577604,17
kalo,O,1381612357575577604,18
gak,O,1381612357575577604,19
kuat,O,1381612357575577604,20
masak,O,1381612357575577604,21
ya,O,1381612357575577604,22
gofood,B-PROD,1381612357575577604,23
aja,O,1381612357575577604,24
mba,O,1381612357575577604,25
.,O,1381612357575577604,26
sabar,O,1381612357575577604,27
ya,O,1381612357575577604,28
mba,O,1381612357575577604,29
yeaji,B-PER,1381612357575577604,30
.,O,1381612357575577604,31
kalo,O,1381612357575577604,32
kata,O,1381612357575577604,33
kak,O,1381612357575577604,34
bubblygram,B-PER,1381612357575577604,35
",",O,1381612357575577604,36
badai,O,1381612357575577604,37
pasti,O,1381612357575577604,38
berlalu,O,1381612357575577604,39
.,O,1381612357575577604,40
semangat,O,1381612357575577604,41
banzai,O,1381612357575577604,42
hwaiting,O,1381612357575577604,43
@mkinwook,O,1386231631913000964,0
✨,O,1386231631913000964,1
JUAL,O,1386231631913000964,2
APP,O,1386231631913000964,3
PREMIUM,O,1386231631913000964,4
✨,O,1386231631913000964,5
—,O,1386231631913000964,6
@hotssauc,B-PER,1386231631913000964,7
sedia,O,1386231631913000964,8
:,O,1386231631913000964,9
netflix,B-PROD,1386231631913000964,10
",",O,1386231631913000964,11
spotify,B-PROD,1386231631913000964,12
",",O,1386231631913000964,13
viu,B-PROD,1386231631913000964,14
",",O,1386231631913000964,15
youtube,B-PROD,1386231631913000964,16
yg,O,1386231631913000964,17
pastinya,O,1386231631913000964,18
udah,O,1386231631913000964,19
premium!!��,O,1386231631913000964,20
��,O,1386231631913000964,21
trust,O,1386231631913000964,22
",",O,1386231631913000964,23
legal,O,1386231631913000964,24
",",O,1386231631913000964,25
full,O,1386231631913000964,26
garansi,O,1386231631913000964,27
kalau,O,1386231631913000964,28
ada,O,1386231631913000964,29
apa,O,1386231631913000964,30
apa,O,1386231631913000964,31
��,O,1386231631913000964,32
minat,O,1386231631913000964,33
?,O,1386231631913000964,34
dm,O,1386231631913000964,35
langsung,O,1386231631913000964,36
@hotssauc,B-PER,1386231631913000964,37
��,O,1386231631913000964,38
payment,O,1386231631913000964,39
dana,B-PROD,1386231631913000964,40
https://t.co/vq0WAsItVf,O,1386231631913000964,41
@GAME_REFF,O,1384813394721603585,0
Banjir,O,1384813394721603585,1
Hadiah,O,1384813394721603585,2
hingga,O,1384813394721603585,3
Ratusan,O,1384813394721603585,4
Juta,O,1384813394721603585,5
dengan,O,1384813394721603585,6
Panen,O,1384813394721603585,7
Pohon,O,1384813394721603585,8
Barokah,O,1384813394721603585,9
!,O,1384813394721603585,10
https://t.co/DhyXco0lZ4,O,1384813394721603585,11
Insan,B-ORG,1388449442445991937,0
Muda,I-ORG,1388449442445991937,1
Demokrat,I-ORG,1388449442445991937,2
Indonesia,I-ORG,1388449442445991937,3
(,O,1388449442445991937,4
IMDI,I-ORG,1388449442445991937,5
Kepri,I-ORG,1388449442445991937,6
bersama,O,1388449442445991937,7
Orsap,O,1388449442445991937,8
",",O,1388449442445991937,9
PDRI,B-ORG,1388449442445991937,10
",",O,1388449442445991937,11
BMI,B-ORG,1388449442445991937,12
",",O,1388449442445991937,13
AMD,B-ORG,1388449442445991937,14
",",O,1388449442445991937,15
BMD,B-ORG,1388449442445991937,16
",",O,1388449442445991937,17
FKKGD,B-ORG,1388449442445991937,18
",",O,1388449442445991937,19
dan,O,1388449442445991937,20
kader,O,1388449442445991937,21
Demokrat,B-ORG,1388449442445991937,22
melaksanakan,O,1388449442445991937,23
Buka,O,1388449442445991937,24
Bersama,O,1388449442445991937,25
",",O,1388449442445991937,26
Sabtu,O,1388449442445991937,27
1/5,O,1388449442445991937,28
.,O,1388449442445991937,29
Orsap,O,1388449442445991937,30
se,O,1388449442445991937,31
Kepri,B-LOC,1388449442445991937,32
berkomitmen,O,1388449442445991937,33
setia,O,1388449442445991937,34
dan,O,1388449442445991937,35
loyal,O,1388449442445991937,36
kpd,O,1388449442445991937,37
AHY,B-PER,1388449442445991937,38
sbg,O,1388449442445991937,39
Ketum,O,1388449442445991937,40
PD,O,1388449442445991937,41
.,O,1388449442445991937,42
⁦@renandabachtar⁩,O,1388449442445991937,43
⁦@YanHarahap⁩,O,1388449442445991937,44
https://t.co/XlAYwUZuz8,O,1388449442445991937,45
BO,O,1388896770663452674,0
COD,O,1388896770663452674,1
JOGJA��,B-LOC,1388896770663452674,2
https://t.co/JwhVAEPHgp,O,1388896770663452674,3
#openBOjogja,O,1388896770663452674,4
#includeJogja,O,1388896770663452674,5
#AvailJogja,O,1388896770663452674,6
#ExpoJOGJA,O,1388896770663452674,7
#jogjaincluderoom,O,1388896770663452674,8
#WPjogja,O,1388896770663452674,9
#CodJogja,O,1388896770663452674,10
#bojogjacod,O,1388896770663452674,11
https://t.co/WGrqSmmTNg,O,1388896770663452674,12
Bisa,O,1386099797652770816,0
diitung,O,1386099797652770816,1
kurang,O,1386099797652770816,2
dari,O,1386099797652770816,3
5x,O,1386099797652770816,4
beli,O,1386099797652770816,5
baju+celana,O,1386099797652770816,6
milih,O,1386099797652770816,7
sendiri,O,1386099797652770816,8
",",O,1386099797652770816,9
itu,O,1386099797652770816,10
juga,O,1386099797652770816,11
2x,O,1386099797652770816,12
ditemenin,O,1386099797652770816,13
@alonesapiens,B-PER,1386099797652770816,14
sisanya,O,1386099797652770816,15
beli,O,1386099797652770816,16
di,O,1386099797652770816,17
AB,B-LOC,1386099797652770816,18
sama,O,1386099797652770816,19
bikin,O,1386099797652770816,20
celana,O,1386099797652770816,21
Kunjungi,O,1382984725782949889,0
Media,B-ORG,1382984725782949889,1
Tempo,I-ORG,1382984725782949889,2
",",O,1382984725782949889,3
AHY,B-PER,1382984725782949889,4
Tegaskan,O,1382984725782949889,5
Komitmen,O,1382984725782949889,6
Demokrat,B-ORG,1382984725782949889,7
Menjaga,O,1382984725782949889,8
Demokrasi,O,1382984725782949889,9
https://t.co/iFEfVCFj0n,O,1382984725782949889,10
Mungkinkah,O,1387019373395660807,0
PDIP,B-ORG,1387019373395660807,1
dlm,O,1387019373395660807,2
Pilpres,B-EV,1387019373395660807,3
2024,I-EV,1387019373395660807,4
akan,O,1387019373395660807,5
berkoalisi,O,1387019373395660807,6
dgn,O,1387019373395660807,7
Gerindra,B-ORG,1387019373395660807,8
",",O,1387019373395660807,9
dan,O,1387019373395660807,10
mencalonkan,O,1387019373395660807,11
Prabowo,B-PER,1387019373395660807,12
Subianto,I-PER,1387019373395660807,13
sbg,O,1387019373395660807,14
Capres,O,1387019373395660807,15
dan,O,1387019373395660807,16
Puan,B-PER,1387019373395660807,17
Maharani,I-PER,1387019373395660807,18
sbg,O,1387019373395660807,19
Cawapres,O,1387019373395660807,20
?,O,1387019373395660807,21
Khofifah,B-PER,1381081155575836673,0
Indar,I-PER,1381081155575836673,1
Parawansa,I-PER,1381081155575836673,2
mengatakn,O,1381081155575836673,3
",",O,1381081155575836673,4
berbagai,O,1381081155575836673,5
macam,O,1381081155575836673,6
upaya,O,1381081155575836673,7
dilakukan,O,1381081155575836673,8
oleh,O,1381081155575836673,9
pemerintah,O,1381081155575836673,10
Hari,O,1382123639324037121,0
Minggu,O,1382123639324037121,1
kemarin,O,1382123639324037121,2
",",O,1382123639324037121,3
Gubernur,B-PER,1382123639324037121,4
Provinsi,I-PER,1382123639324037121,5
Jatim,I-PER,1382123639324037121,6
meninjau,O,1382123639324037121,7
lokasi,O,1382123639324037121,8
terdampak,O,1382123639324037121,9
gempa,O,1382123639324037121,10
di,O,1382123639324037121,11
posko,O,1382123639324037121,12
pengungsian,O,1382123639324037121,13
Dusun,B-LOC,1382123639324037121,14
Krajan,I-LOC,1382123639324037121,15
",",O,1382123639324037121,16
Majangtengah,B-LOC,1382123639324037121,17
",",O,1382123639324037121,18
Dampit,B-LOC,1382123639324037121,19
",",O,1382123639324037121,20
Kabupaten,B-LOC,1382123639324037121,21
Malang,I-LOC,1382123639324037121,22
@AndreMa32495641,O,1383635021961981953,0
@victorpangkey,O,1383635021961981953,1
@lizaariani5,O,1383635021961981953,2
@bambangmulyono2,O,1383635021961981953,3
@Nana_Rosaa,O,1383635021961981953,4
_,O,1383635021961981953,5
@AbyManyuu,O,1383635021961981953,6
@dwi2dh25,O,1383635021961981953,7
@MukhtarLuthfi17,O,1383635021961981953,8
@MUIPusat,O,1383635021961981953,9
@DPP_PKB,O,1383635021961981953,10
@PKSejahtera,O,1383635021961981953,11
@DPP_PPP,O,1383635021961981953,12
@Official_PAN,O,1383635021961981953,13
@cakimiNOW,O,1383635021961981953,14
@PDemokrat,O,1383635021961981953,15
@AgusYudhoyono,O,1383635021961981953,16
@SBYudhoyono,O,1383635021961981953,17
Nahhhh,O,1383635021961981953,18
.,O,1383635021961981953,19
Pengorbanan,O,1383635021961981953,20
Cak,B-PER,1383635021961981953,21
Imin,I-PER,1383635021961981953,22
bukan,O,1383635021961981953,23
pengorbanan,O,1383635021961981953,24
kosong,O,1383635021961981953,25
pasti,O,1383635021961981953,26
ada,O,1383635021961981953,27
ongkos,O,1383635021961981953,28
.,O,1383635021961981953,29
Siapkah,O,1383635021961981953,30
pepo,B-PER,1383635021961981953,31
Penghormatan,O,1386296321477251079,0
Terakhir,O,1386296321477251079,1
untuk,O,1386296321477251079,2
53,B-ORG,1386296321477251079,3
Prajurit,I-ORG,1386296321477251079,4
KRI,I-ORG,1386296321477251079,5
Nanggala-402,I-ORG,1386296321477251079,6
",",O,1386296321477251079,7
Puan,B-PER,1386296321477251079,8
Maharani,I-PER,1386296321477251079,9
Minta,O,1386296321477251079,10
Pemerintah,O,1386296321477251079,11
Evakuasi,O,1386296321477251079,12
Jenazah,O,1386296321477251079,13
https://t.co/uEkYrZ31MM,O,1386296321477251079,14
@nadyarzkii,B-PER,1390725640517677059,0
Kl,O,1390725640517677059,1
jawa,B-LOC,1390725640517677059,2
timur,I-LOC,1390725640517677059,3
ga,O,1390725640517677059,4
sejuk2,O,1390725640517677059,5
bgtt,O,1390725640517677059,6
",",O,1390725640517677059,7
tergantung,O,1390725640517677059,8
.,O,1390725640517677059,9
Kl,O,1390725640517677059,10
yg,O,1390725640517677059,11
jogja,B-LOC,1390725640517677059,12
des,O,1390725640517677059,13
beuh,O,1390725640517677059,14
asli,O,1390725640517677059,15
",",O,1390725640517677059,16
aer,O,1390725640517677059,17
aja,O,1390725640517677059,18
lgsg,O,1390725640517677059,19
dr,O,1390725640517677059,20
gunung,O,1390725640517677059,21
ada,O,1390725640517677059,22
selang2nya,O,1390725640517677059,23
@ismailfahmi,O,1391156021037473795,0
@jokowi,B-PER,1391156021037473795,1
Cuma,O,1391156021037473795,2
baca,O,1391156021037473795,3
teks,O,1391156021037473795,4
tapi,O,1391156021037473795,5
gak,O,1391156021037473795,6
tau,O,1391156021037473795,7
isi,O,1391156021037473795,8
nya,O,1391156021037473795,9
apa,O,1391156021037473795,10
.,O,1391156021037473795,11
kayak,O,1391156021037473795,12
bocah,O,1391156021037473795,13
SD,O,1391156021037473795,14
baca,O,1391156021037473795,15
di,O,1391156021037473795,16
depan,O,1391156021037473795,17
kelas,O,1391156021037473795,18
ga,O,1387872852569776132,0
bukber,O,1387872852569776132,1
demi,O,1387872852569776132,2
menikmati,O,1387872852569776132,3
masakan,O,1387872852569776132,4
mamah,O,1387872852569776132,5
tercinta,O,1387872852569776132,6
����,O,1387872852569776132,7
@sommiu,B-PER,1384179093772455937,0
jangan,O,1384179093772455937,1
tidur,O,1384179093772455937,2
kemaleman,O,1384179093772455937,3
dek,O,1384179093772455937,4
",",O,1384179093772455937,5
tar,O,1384179093772455937,6
sakit,O,1384179093772455937,7
Anak,O,1381390305883136003,0
Buah,O,1381390305883136003,1
Megawati,B-PER,1381390305883136003,2
Murka,O,1381390305883136003,3
",",O,1381390305883136003,4
KPK,B-ORG,1381390305883136003,5
DKI,I-ORG,1381390305883136003,6
Buatan,O,1381390305883136003,7
Anies,B-PER,1381390305883136003,8
Dipertanyakan,O,1381390305883136003,9
!,O,1381390305883136003,10
#KPKDKI,O,1381390305883136003,11
https://t.co/BkieESOsOK,O,1381390305883136003,12
Gubernur,B-PER,1386086968832847876,0
Jabar,I-PER,1386086968832847876,1
:,O,1386086968832847876,2
Digitalisasi,O,1386086968832847876,3
Adalah,O,1386086968832847876,4
Kewajiban,O,1386086968832847876,5
https://t.co/aT5QSQYymD,O,1386086968832847876,6
@alfahrifams,O,1385035169397051393,0
@AREAJULID,O,1385035169397051393,1
YA,O,1385035169397051393,2
AMPUN,O,1385035169397051393,3
BANGUN,O,1385035169397051393,4
TIDUR,O,1385035169397051393,5
NGELIAT,O,1385035169397051393,6
FULL,O,1385035169397051393,7
CAPSLOCK,O,1385035169397051393,8
BIKIN,O,1385035169397051393,9
SAKIT,O,1385035169397051393,10
MATA,O,1385035169397051393,11
