,sentence_id,words,labels
56534,1385610228255711238,tugas,O
56535,1385610228255711238,matkul,O
56536,1385610228255711238,kurikulum,O
56537,1385610228255711238,ngga,O
56538,1385610228255711238,?,O
56539,1385610228255711238,Kalo,O
56540,1385610228255711238,ada,O
56541,1385610228255711238,pliiss,O
56542,1385610228255711238,help����,O
56543,1385611534282285058,RT,O
56544,1385611534282285058,@Sunaryo65024859,O
56545,1385611534282285058,:,O
56546,1385611534282285058,@elHurryKoRn_2,O
56547,1385611534282285058,@prabowo,O
56548,1385611534282285058,@tribunnews,O
56549,1385611534282285058,KEPADA,O
56550,1385611534282285058,YTH,O
56551,1385611534282285058,BPK,O
56552,1385611534282285058,PRABOWO,B-PER
56553,1385611534282285058,SUBIANTO,I-PER
56554,1385611534282285058,mohon,O
56555,1385611534282285058,dengan,O
56556,1385611534282285058,sangat,O
56557,1385611534282285058,hormat,O
56558,1385611534282285058,kader,O
56559,1385611534282285058,Gerindra,B-ORG
56560,1385611534282285058,Fadli,B-PER
56561,1385611534282285058,Zon,I-PER
56562,1385611534282285058,jangan,O
56563,1385611534282285058,di,O
56564,1385611534282285058,biarkan,O
56565,1385611534282285058,bicara,O
56566,1385611534282285058,rasis,O
56567,1385611534282285058,isu,O
56568,1385611534282285058,isu,O
56569,1385611534282285058,pemecah,O
56570,1385611534282285058,belah,O
56571,1385611534282285058,bangsa,O
56572,1385611534282285058,Indonesia,B-ORG
56573,1385611534282285058,mohon,O
56574,1385611534282285058,untuk,O
56575,1385611534282285058,di,O
56576,1385611534282285058,tindak,O
56577,1385611534282285058,PK,O
56578,1385611534282285058,thanks,O
56579,1385612220961222661,@moonareas,O
56580,1385612220961222661,Lapak,O
56581,1385612220961222661,naro,O
56582,1385612220961222661,tugas,O
56583,1385612220961222661,dia,O
56584,1385612220961222661,ya,O
56585,1385612220961222661,wa,B-PROD
56586,1385612220961222661,gue,O
56587,1385612220961222661,.,O
56588,1385612220961222661,https://t.co/67aHd4TKuM,O
56589,1385613653542461442,@basetoko,O
56590,1385613653542461442,KANG,O
56591,1385613653542461442,VERIF/CREATE,O
56592,1385613653542461442,Open,O
56593,1385613653542461442,verif,O
56594,1385613653542461442,Axis,B-PROD
56595,1385613653542461442,Mastip,O
56596,1385613653542461442,"mei,juni",O
56597,1385613653542461442,",",O
56598,1385613653542461442,Twitter,B-PROD
56599,1385613653542461442,��sehat,O
56600,1385613653542461442,2k/acc,O
56601,1385613653542461442,��khusus,O
56602,1385613653542461442,7k,O
56603,1385613653542461442,��Telegram,B-PROD
56604,1385613653542461442,2.5k,O
56605,1385613653542461442,��Wa,B-PROD
56606,1385613653542461442,2k,O
56607,1385613653542461442,��Gmail,B-PROD
56608,1385613653542461442,800,O
56609,1385613653542461442,��Apk,O
56610,1385613653542461442,lain,O
56611,1385613653542461442,1k,O
56612,1385613653542461442,��Create,O
56613,1385613653542461442,gmail,B-PROD
56614,1385613653542461442,2.5k/acc,O
56615,1385613653542461442,��,O
56616,1385613653542461442,"Dana,Gopay",B-PROD
56617,1385613653542461442,",",O
56618,1385613653542461442,Spay,B-PROD
56619,1385613653542461442,",",O
56620,1385613653542461442,"OVO,Qris",B-PROD
56621,1385613653542461442,Langsung,O
56622,1385613653542461442,DM,O
56623,1385613653542461442,aja,O
56624,1385613653542461442,ya,O
56625,1385613653542461442,��,O
56626,1385613653542461442,#zonajajan,O
56627,1385613653542461442,#zonauang,O
56628,1385613823751585795,Avail,O
56629,1385613823751585795,bo,O
56630,1385613823751585795,jogja,B-LOC
56631,1385613823751585795,",",O
56632,1385613823751585795,layanan,O
56633,1385613823751585795,full,O
56634,1385613823751585795,servise,O
56635,1385613823751585795,",",O
56636,1385613823751585795,sistem,O
56637,1385613823751585795,cod/cash,O
56638,1385613823751585795,ditempat,O
56639,1385613823751585795,.,O
56640,1385613823751585795,#openbojogja,O
56641,1385613823751585795,#jogjabirahi,O
56642,1385613823751585795,#lendirjogja,O
56643,1385613823751585795,#jogjaincluderoom,O
56644,1385613823751585795,#jogjacrot,O
56645,1385613823751585795,#jogjanodp,O
56646,1385613823751585795,#jogjacod,O
56647,1385613823751585795,#jogjabispak,O
56648,1385613823751585795,#jogjalendir,O
56649,1385613823751585795,#jogjasange,O
56650,1385613823751585795,#bispakjogja,O
56651,1385613823751585795,#bispakhot,O
56652,1385613823751585795,#bisyarjogja,O
56653,1385613823751585795,#bookinganjogja,O
56654,1385613823751585795,#includeroom,O
56655,1385614025153671173,Sakit,O
56656,1385614025153671173,gigi,O
56657,1385614025153671173,tu,O
56658,1385614025153671173,emng,O
56659,1385614025153671173,beneran,O
56660,1385614025153671173,sakit,O
56661,1385614025153671173,asli,O
56662,1385614025153671173,mau,O
56663,1385614025153671173,ngomong,O
56664,1385614025153671173,aja,O
56665,1385614025153671173,males,O
56666,1385615443788922887,@SMTOWN_Idn,O
56667,1385615443788922887,Alhamdulillah,O
56668,1385615443788922887,",",O
56669,1385615443788922887,aku,O
56670,1385615443788922887,sama,O
56671,1385615443788922887,temen²,O
56672,1385615443788922887,termasuk,O
56673,1385615443788922887,100.000,O
56674,1385615443788922887,orang,O
56675,1385615443788922887,yg,O
56676,1385615443788922887,nonton,O
56677,1385615443788922887,.,O
56678,1385615443788922887,Klo,O
56679,1385615443788922887,aja,O
56680,1385615443788922887,bioskop,O
56681,1385615443788922887,didaerahku,O
56682,1385615443788922887,gk,O
56683,1385615443788922887,tutup,O
56684,1385615443788922887,bisa,O
56685,1385615443788922887,bolak,O
56686,1385615443788922887,balik,O
56687,1385615443788922887,nih,O
56688,1385615443788922887,nonton,O
56689,1385615443788922887,filmnya,O
56690,1385615443788922887,",",O
56691,1385615443788922887,ini,O
56692,1385615443788922887,bukan,O
56693,1385615443788922887,mahal,O
56694,1385615443788922887,dlm,O
56695,1385615443788922887,tiket,O
56696,1385615443788922887,filmnya,O
56697,1385615443788922887,tp,O
56698,1385615443788922887,mahal,O
56699,1385615443788922887,tes,O
56700,1385615443788922887,swabnya����,O
56701,1385615443788922887,https://t.co/1XJOQoV0Vr,O
56702,1385624716036116480,@yaaiyoo,O
56703,1385624716036116480,But,O
56704,1385624716036116480,I'm,O
56705,1385624716036116480,not,O
56706,1385624716036116480,.,O
56707,1385624716036116480,Perlu,O
56708,1385624716036116480,ke,O
56709,1385624716036116480,Jogja,B-LOC
56710,1385624716036116480,kayaknya,O
56711,1385624716036116480,nih,O
56712,1385625779350822918,RT,O
56713,1385625779350822918,@TirtoID,O
56714,1385625779350822918,:,O
56715,1385625779350822918,Le,B-ORG
56716,1385625779350822918,Minerale,I-ORG
56717,1385625779350822918,memulai,O
56718,1385625779350822918,langkah,O
56719,1385625779350822918,strategis,O
56720,1385625779350822918,dalam,O
56721,1385625779350822918,pengelolaan,O
56722,1385625779350822918,sampah,O
56723,1385625779350822918,plastik,O
56724,1385625779350822918,di,O
56725,1385625779350822918,Pulau,B-LOC
56726,1385625779350822918,Komodo,I-LOC
56727,1385625779350822918,.,O
56728,1385625779350822918,Dalam,O
56729,1385625779350822918,Gerakan,O
56730,1385625779350822918,Ekonomi,O
56731,1385625779350822918,Sirkular,O
56732,1385625779350822918,Pulau,O
56733,1385625779350822918,Komodo,O
56734,1385625779350822918,",",O
56735,1385625779350822918,Le,B-ORG
56736,1385625779350822918,Minerale,I-ORG
56737,1385625779350822918,bekerja,O
56738,1385625779350822918,sama,O
56739,1385625779350822918,dengan,O
56740,1385625779350822918,Indonesian,B-ORG
56741,1385625779350822918,Waste,I-ORG
56742,1385625779350822918,Platform,I-ORG
56743,1385625779350822918,(,O
56744,1385625779350822918,IWP,B-ORG
56745,1385625779350822918,dan,O
56746,1385625779350822918,Asosiasi,B-ORG
56747,1385625779350822918,Daur,I-ORG
56748,1385625779350822918,Ulang,I-ORG
56749,1385625779350822918,Plastik,I-ORG
56750,1385625779350822918,Indonesia,I-ORG
56751,1385625779350822918,(,O
56752,1385625779350822918,ADUPI,O
56753,1385625779350822918,#ads,O
56754,1385625779350822918,https://t.co/T2kQWHaC4b,O
56755,1385628184830386176,@munconvo,O
56756,1385628184830386176,Humoris,O
56757,1385628184830386176,",",O
56758,1385628184830386176,nama,O
56759,1385628184830386176,nya,O
56760,1385628184830386176,jepang2an,O
56761,1385628184830386176,gt,O
56762,1385628184830386176,",",O
56763,1385628184830386176,kakel,O
56764,1385628184830386176,",",O
56765,1385628184830386176,ga,O
56766,1385628184830386176,ganteng,O
56767,1385628184830386176,tapi,O
56768,1385628184830386176,manis,O
56769,1385628184830386176,",",O
56770,1385628184830386176,anak,O
56771,1385628184830386176,futsal,O
56772,1385628384739291140,jujur,O
56773,1385628384739291140,kek,O
56774,1385628384739291140,sakit,O
56775,1385628384739291140,bgt,O
56776,1385628384739291140,ni,O
56777,1385628384739291140,hati,O
56778,1385628384739291140,pdhl,O
56779,1385628384739291140,gk,O
56780,1385628384739291140,knp2,O
56781,1385629584633126918,@raeritty,O
56782,1385629584633126918,Gak,O
56783,1385629584633126918,kuliah,O
56784,1385629584633126918,juga,O
56785,1385629584633126918,males,O
56786,1385629584633126918,hidup,O
56787,1385632017262415873,@chaeunwux,O
56788,1385632017262415873,Takjil,O
56789,1385632017262415873,nya,O
56790,1385632017262415873,dah,O
56791,1385632017262415873,telat��,O
56792,1385633927826599937,@teabotoI,O
56793,1385633927826599937,Informan,O
56794,1385633927826599937,wkwkwkwkkwkwkwkw,O
56795,1385633927826599937,Skripsi,O
56796,1385633927826599937,(,O
56797,1385633927826599937,Gemash,O
56798,1385635897991843843,Kau,O
56799,1385635897991843843,menteri,O
56800,1385635897991843843,ke,O
56801,1385635897991843843,kau,O
56802,1385635897991843843,artis,O
56803,1385635897991843843,ke,O
56804,1385635897991843843,rakyat,O
56805,1385635897991843843,biasa,O
56806,1385635897991843843,ke,O
56807,1385635897991843843,semuanya,O
56808,1385635897991843843,sop,O
56809,1385635897991843843,dh,O
56810,1385635897991843843,ke,O
56811,1385635897991843843,laut,O
56812,1385635897991843843,.,O
56813,1385635897991843843,sama,O
56814,1385635897991843843,je,O
56815,1385635897991843843,pun,O
56816,1385635897991843843,.,O
56817,1385635897991843843,orang,O
56818,1385635897991843843,mcm,O
56819,1385635897991843843,dh,O
56820,1385635897991843843,tk,O
56821,1385635897991843843,peduli,O
56822,1385635897991843843,lagi,O
56823,1385635897991843843,dgn,O
56824,1385635897991843843,kes,O
56825,1385635897991843843,covid,O
56826,1385635897991843843,ni,O
56827,1385639840566300677,kan,O
56828,1385639840566300677,sekarang,O
56829,1385639840566300677,ada,O
56830,1385639840566300677,event,O
56831,1385639840566300677,gratis,O
56832,1385639840566300677,ongkir,O
56833,1385639840566300677,di,O
56834,1385639840566300677,syopi,B-PROD
56835,1385639840566300677,terus,O
56836,1385639840566300677,nanti,O
56837,1385639840566300677,5.5,O
56838,1385639840566300677,ada,O
56839,1385639840566300677,lagi,O
56840,1385639840566300677,gak,O
56841,1385641102858805250,@mamang_sayur2an,O
56842,1385641102858805250,@ShopeeID,O
56843,1385641102858805250,Shopee,B-PROD
56844,1385641102858805250,#ShopeeRamadanSale,O
56845,1385641102858805250,#SelaluBelanjadiShopee,O
56846,1385641102858805250,#THRDariShopee,O
56847,1385641102858805250,Semoga,O
56848,1385641102858805250,kali,O
56849,1385641102858805250,ini,O
56850,1385641102858805250,dilirik,O
56851,1385641102858805250,sama,O
56852,1385641102858805250,mimin,B-PER
56853,1385641102858805250,@ShopeeID,I-PER
56854,1385641102858805250,:),O
56855,1385641102858805250,��,O
56856,1385641102858805250,^_^,O
56857,1385641102858805250,796,O
56858,1385641102858805250,https://t.co/TIWF2L1ltv,O
56859,1385644375229665281,RT,O
56860,1385644375229665281,@munconvo,O
56861,1385644375229665281,:,O
56862,1385644375229665281,��,O
56863,1385644375229665281,kalian,O
56864,1385644375229665281,pertama,O
56865,1385644375229665281,kali,O
56866,1385644375229665281,pacaran,O
56867,1385644375229665281,kelas,O
56868,1385644375229665281,berapa,O
56869,1385645430063603713,Gubernur,O
56870,1385645430063603713,Khofifah,B-PER
56871,1385645430063603713,:,O
56872,1385645430063603713,Urip,O
56873,1385645430063603713,Iku,O
56874,1385645430063603713,Gawe,O
56875,1385645430063603713,Urup,O
56876,1385645430063603713,",",O
56877,1385645430063603713,Jaga,O
56878,1385645430063603713,Bumi,O
56879,1385645430063603713,dengan,O
56880,1385645430063603713,Lestarikan,O
56881,1385645430063603713,Lingkungan,O
56882,1385645430063603713,https://t.co/X95tESl9XR,O
56883,1385645586037178369,@MrsRachelIn,O
56884,1385645586037178369,Dulu,O
56885,1385645586037178369,ada,O
56886,1385645586037178369,gubernur,O
56887,1385645586037178369,yg,O
56888,1385645586037178369,kerja,O
56889,1385645586037178369,sepenuh,O
56890,1385645586037178369,hati,O
56891,1385645586037178369,buatbangun,O
56892,1385645586037178369,jakarta,B-LOC
56893,1385645586037178369,dan,O
56894,1385645586037178369,masy,O
56895,1385645586037178369,nya,O
56896,1385645586037178369,",",O
56897,1385645586037178369,diserang,O
56898,1385645586037178369,",",O
56899,1385645586037178369,dimusuhi,O
56900,1385645586037178369,tanpa,O
56901,1385645586037178369,henti,O
56902,1385645586037178369,",",O
56903,1385645586037178369,dan,O
56904,1385645586037178369,dihancurkan,O
56905,1385645586037178369,dgn,O
56906,1385645586037178369,cara,O
56907,1385645586037178369,yg,O
56908,1385645586037178369,keji,O
56909,1385645586037178369,.,O
56910,1385645586037178369,Skrg,O
56911,1385645586037178369,berbalik,O
56912,1385645586037178369,jinak,O
56913,1385645586037178369,saat,O
56914,1385645586037178369,gabener,O
56915,1385645586037178369,gak,O
56916,1385645586037178369,becus,O
56917,1385645586037178369,.,O
56918,1385645586037178369,Heran,O
56919,1385645586037178369,dah,O
56920,1385647940358656006,@bukalapak,O
56921,1385647940358656006,THR,O
56922,1385647940358656006,cair,O
56923,1385647940358656006,waktunya,O
56924,1385647940358656006,belanja,O
56925,1385647940358656006,di,O
56926,1385647940358656006,Bukalapak,B-PROD
56927,1385647940358656006,cuy,O
56928,1385647940358656006,#PilihanJagoandiRamadan,O
56929,1385648439090761731,Timeline,O
56930,1385648439090761731,twitter,B-PROD
56931,1385648439090761731,lagi,O
56932,1385648439090761731,gaduh,O
56933,1385648439090761731,bgt,O
56934,1385648439090761731,bbrp,O
56935,1385648439090761731,hari,O
56936,1385648439090761731,ini,O
56937,1385648439090761731,",",O
56938,1385648439090761731,aku,O
56939,1385648439090761731,mencoba,O
56940,1385648439090761731,utk,O
56941,1385648439090761731,ga,O
56942,1385648439090761731,liat,O
56943,1385648439090761731,biar,O
56944,1385648439090761731,ga,O
56945,1385648439090761731,dapat,O
56946,1385648439090761731,energi,O
56947,1385648439090761731,negatifnya��,O
56948,1385649841787662336,Gus,B-PER
56949,1385649841787662336,AMI,I-PER
56950,1385649841787662336,Ajak,O
56951,1385649841787662336,Masyarakat,O
56952,1385649841787662336,Tingkatkan,O
56953,1385649841787662336,Minat,O
56954,1385649841787662336,Baca,O
56955,1385649841787662336,https://t.co/M291RzrwcS,O
56956,1385654741758210049,Bicara,O
56957,1385654741758210049,Soal,O
56958,1385654741758210049,Kemungkinan,O
56959,1385654741758210049,Gempa,O
56960,1385654741758210049,Besar,O
56961,1385654741758210049,",",O
56962,1385654741758210049,Megawati,O
56963,1385654741758210049,:,O
56964,1385654741758210049,Jakarta,B-LOC
56965,1385654741758210049,Ini,O
56966,1385654741758210049,Sangat,O
56967,1385654741758210049,Fragile,O
56968,1385654741758210049,https://t.co/Mam5otN0Fi,O
56969,1385654741758210049,#Terbaru,O
56970,1385654741758210049,#berita,O
56971,1385654741758210049,#editorial,O
56972,1385654741758210049,#live,O
56973,1385657706070020102,@JulietaMinoz,O
56974,1385657706070020102,Si,O
56975,1385657706070020102,ni,O
56976,1385657706070020102,bola,O
56977,1385657706070020102,le,O
56978,1385657706070020102,dan,O
56979,1385662199180316676,sakit,O
56980,1385662199180316676,kont,O
56981,1385668218472173568,Karena,O
56982,1385668218472173568,kelestarian,O
56983,1385668218472173568,bumi,O
56984,1385668218472173568,ini,O
56985,1385668218472173568,merupakan,O
56986,1385668218472173568,titipan,O
56987,1385668218472173568,yang,O
56988,1385668218472173568,akan,O
56989,1385668218472173568,diwariskan,O
56990,1385668218472173568,pada,O
56991,1385668218472173568,generasi,O
56992,1385668218472173568,berikutnya,O
56993,1385668218472173568,",",O
56994,1385668218472173568,masyarakat,O
56995,1385668218472173568,harus,O
56996,1385668218472173568,turut,O
56997,1385668218472173568,berpartisipasi,O
56998,1385668218472173568,dalam,O
56999,1385668218472173568,menjaga,O
57000,1385668218472173568,baku,O
57001,1385668218472173568,mutu,O
57002,1385668218472173568,air,O
57003,1385668218472173568,",",O
57004,1385668218472173568,kata,O
57005,1385668218472173568,Gubernur,B-PER
57006,1385668218472173568,Jatim,I-PER
57007,1385675487960354828,@lachlan,O
57008,1385675487960354828,His,O
57009,1385675487960354828,tiktok,B-PROD
57010,1385675487960354828,has,O
57011,1385675487960354828,tons,O
57012,1385675487960354828,more,O
57013,1385675487960354828,FYI,O
57014,1385677671024103425,RT,O
57015,1385677671024103425,@Gerindra,O
57016,1385677671024103425,:,O
57017,1385677671024103425,Dewan,B-ORG
57018,1385677671024103425,Pimpinan,I-ORG
57019,1385677671024103425,Daerah,I-ORG
57020,1385677671024103425,(,O
57021,1385677671024103425,DPD,I-ORG
57022,1385677671024103425,Partai,I-ORG
57023,1385677671024103425,Gerindra,I-ORG
57024,1385677671024103425,Sulawesi,I-ORG
57025,1385677671024103425,Tengah,I-ORG
57026,1385677671024103425,(,O
57027,1385677671024103425,Sulteng,I-ORG
57028,1385677671024103425,menggelar,O
57029,1385677671024103425,aksi,O
57030,1385677671024103425,sosial,O
57031,1385677671024103425,di,O
57032,1385677671024103425,Bulan,O
57033,1385677671024103425,Ramadan,O
57034,1385677671024103425,1442,O
57035,1385677671024103425,Hijriah,O
57036,1385677671024103425,.,O
57037,1385677671024103425,Puluhan,O
57038,1385677671024103425,kader,O
57039,1385677671024103425,partai,O
57040,1385677671024103425,besutan,O
57041,1385677671024103425,Prabowo,B-PER
57042,1385677671024103425,Subianto,I-PER
57043,1385677671024103425,itu,O
57044,1385677671024103425,melakukan,O
57045,1385677671024103425,bagi-bagi,O
57046,1385677671024103425,takjil,O
57047,1385677671024103425,atau,O
57048,1385677671024103425,menu,O
57049,1385677671024103425,kue,O
57050,1385677671024103425,untuk,O
57051,1385677671024103425,buka,O
57052,1385677671024103425,puasa,O
57053,1385677671024103425,bagi,O
57054,1385677671024103425,masyarakat,O
57055,1385677671024103425,Kota,B-LOC
57056,1385677671024103425,Palu,I-LOC
57057,1385677671024103425,dan,O
57058,1385677671024103425,sekitarnya,O
57059,1385685307647954947,Beri,O
57060,1385685307647954947,Perhatian,O
57061,1385685307647954947,Besar,O
57062,1385685307647954947,Soal,O
57063,1385685307647954947,Penanganan,O
57064,1385685307647954947,Bencana,O
57065,1385685307647954947,",",O
57066,1385685307647954947,Megawati,B-PER
57067,1385685307647954947,:,O
57068,1385685307647954947,Saya,O
57069,1385685307647954947,Bukan,O
57070,1385685307647954947,Mau,O
57071,1385685307647954947,Cari,O
57072,1385685307647954947,Nama,O
57073,1385685307647954947,https://t.co/7mD4F9zCar,O
57074,1385685307647954947,#Terbaru,O
57075,1385685307647954947,#berita,O
57076,1385685307647954947,#editorial,O
57077,1385685307647954947,#live,O
57078,1385688933216882689,Pak,O
57079,1385688933216882689,RW,O
57080,1385688933216882689,datang,O
57081,1385688933216882689,bawa,O
57082,1385688933216882689,polisi,B-ORG
57083,1385688933216882689,",",O
57084,1385688933216882689,aku,O
57085,1385688933216882689,disekep,O
57086,1385688933216882689,poster,O
57087,1385688933216882689,Megawati,B-PER
57088,1385688933216882689,#gantilirik,O
57089,1385688933216882689,#jamrud,O
57090,1385688933216882689,@Okirenggaa,O
57091,1385688933216882689,@mamahbelobelo,O
57092,1385688933216882689,@IndraKantil,O
57093,1385688933216882689,@aliman_aki,O
57094,1385688933216882689,@DennyGitong,O
57095,1385688933216882689,@eghihaw,O
57096,1385688933216882689,https://t.co/wt3lu6FapK,O
57097,1385692451105427458,@ShopeeID,O
57098,1385692451105427458,"Bismillahirrahmanirrahim,semoga",O
57099,1385692451105427458,kali,O
57100,1385692451105427458,ini,O
57101,1385692451105427458,rezeki,O
57102,1385692451105427458,.,O
57103,1385692451105427458,Shopee,B-PROD
57104,1385692451105427458,#ShopeeRamadanSale,O
57105,1385692451105427458,#SelaluBelanjadiShopee,O
57106,1385692451105427458,#THRDariShopee,O
57107,1385692451105427458,#ShopeeRamadanSale,O
57108,1385692451105427458,#SelaluBelanjadiShopee,O
57109,1385692451105427458,#THRDariShopee,O
57110,1385698380903456769,@Mdy_Asmara1701,O
57111,1385698380903456769,Goodbener,O
57112,1385698380903456769,Anies,B-PER
57113,1385698380903456769,Baswedan,I-PER
57114,1385698380903456769,prestasi,O
57115,1385698380903456769,habis,O
57116,1385698380903456769,uang,O
57117,1385698380903456769,rakyat,O
57118,1385698380903456769,",",O
57119,1385698380903456769,Contoh,O
57120,1385698380903456769,formula,O
57121,1385698380903456769,E,O
57122,1385698380903456769,",",O
57123,1385698380903456769,Ngecat,O
57124,1385698380903456769,Genteng,O
57125,1385698380903456769,",",O
57126,1385698380903456769,����,O
57127,1385698380903456769,Ayo,O
57128,1385698380903456769,bersatulah,O
57129,1385698380903456769,Wahai,O
57130,1385698380903456769,Bangsa,O
57131,1385698380903456769,Indonesia,B-ORG
57132,1385698380903456769,jangan,O
57133,1385698380903456769,Terpecah,O
57134,1385698380903456769,belah,O
57135,1385698380903456769,urusan,O
57136,1385698380903456769,remeh,O
57137,1385698380903456769,temeh,O
57138,1385698380903456769,"""",O
57139,1385698380903456769,@Mdy_Asmara1701,O
57140,1385698380903456769,Goodbener,O
57141,1385698380903456769,Anies,B-PER
57142,1385698380903456769,Baswedan,I-PER
57143,1385698380903456769,prestasi,O
57144,1385698380903456769,habis,O
57145,1385698380903456769,uang,O
57146,1385698380903456769,rakyat,O
57147,1385698380903456769,",",O
57148,1385698380903456769,Contoh,O
57149,1385698380903456769,formula,O
57150,1385698380903456769,E,O
57151,1385698380903456769,",",O
57152,1385698380903456769,Ngecat,O
57153,1385698380903456769,Genteng,O
57154,1385698380903456769,",",O
57155,1385698380903456769,����,O
57156,1385698380903456769,Ayo,O
57157,1385698380903456769,bersatulah,O
57158,1385698380903456769,Wahai,O
57159,1385698380903456769,Bangsa,O
57160,1385698380903456769,Indonesia,B-ORG
57161,1385698380903456769,jangan,O
57162,1385698380903456769,Terpecah,O
57163,1385698380903456769,belah,O
57164,1385698380903456769,urusan,O
57165,1385698380903456769,remeh,O
57166,1385698380903456769,temeh,O
57167,1385698380903456769,"""",O
57168,1385699893130498050,Pipers,O
57169,1385699893130498050,2004,O
57170,1385699893130498050,Nanakuli,B-PER
57171,1385699893130498050,memilih,O
57172,1385699893130498050,susilo,B-PER
57173,1385699893130498050,bambang,I-PER
57174,1385699893130498050,yudhoyono,I-PER
57175,1385699893130498050,alasannya,O
57176,1385699893130498050,any,O
57177,1385699893130498050,handsome,O
57178,1385699893130498050,Dan,O
57179,1385699893130498050,terpilih,O
57180,1385699893130498050,Dustin,O
57181,1385699893130498050,mass,O
57182,1385699893130498050,Janaya,O
57183,1385699893130498050,"2004-2009,2009-2014",O
57184,1385699893130498050,any,O
57185,1385699893130498050,pilpres,O
57186,1385699893130498050,2024,O
57187,1385699893130498050,aku,O
57188,1385699893130498050,memilih,O
57189,1385699893130498050,Agus,B-PER
57190,1385699893130498050,Harimurti,I-PER
57191,1385699893130498050,Yudhoyono,I-PER
57192,1385699893130498050,alasanku,O
57193,1385699893130498050,Samsung,O
57194,1385699893130498050,AHY,B-PER
57195,1385699893130498050,handsome,O
57196,1385699893130498050,semoga,O
57197,1385699893130498050,terpilih,O
57198,1385699893130498050,Dia,O
57199,1385699893130498050,mass,O
57200,1385699893130498050,jabatan,O
57201,1385700269376212995,Ganjar,B-PER
57202,1385700269376212995,Pranowo,I-PER
57203,1385700269376212995,Bahas,O
57204,1385700269376212995,Bibit,O
57205,1385700269376212995,Radikalisme,O
57206,1385700269376212995,",",O
57207,1385700269376212995,Politisi,O
57208,1385700269376212995,Demokrat,B-ORG
57209,1385700269376212995,:,O
57210,1385700269376212995,Kader,O
57211,1385700269376212995,PDIP,B-ORG
57212,1385700269376212995,Cuma,O
57213,1385700269376212995,Sibuk,O
57214,1385700269376212995,Radikal,O
57215,1385700269376212995,Radikul,O
57216,1385700269376212995,https://t.co/2lGHS5wZ26,O
57217,1385700546611269632,@jatamnas,O
57218,1385700546611269632,@LBHYogyakarta,O
57219,1385700546611269632,@GEMPADEWA,O
57220,1385700546611269632,Gubernur,B-PER
57221,1385700546611269632,Jateng,I-PER
57222,1385700546611269632,gak,O
57223,1385700546611269632,tau,O
57224,1385700546611269632,Perda,O
57225,1385700546611269632,Purworejo,O
57226,1385700546611269632,tentang,O
57227,1385700546611269632,rencana,O
57228,1385700546611269632,tata,O
57229,1385700546611269632,ruang,O
57230,1385700546611269632,wilayah,O
57231,1385700546611269632,atau,O
57232,1385700546611269632,emang,O
57233,1385700546611269632,pura-pura,O
57234,1385700546611269632,gak,O
57235,1385700546611269632,tau,O
57236,1385701905481887744,Beli,O
57237,1385701905481887744,sandal,B-PROD
57238,1385701905481887744,bandol,I-PROD
57239,1385701905481887744,slop,I-PROD
57240,1385701905481887744,cowo,I-PROD
57241,1385701905481887744,https://t.co/WZ3GAwy5cP,O
57242,1385701905481887744,di,O
57243,1385701905481887744,toko,O
57244,1385701905481887744,Toko,B-ORG
57245,1385701905481887744,Kerajinan,I-ORG
57246,1385701905481887744,Karet,I-ORG
57247,1385701905481887744,Rp50.000,O
57248,1385701905481887744,di,O
57249,1385701905481887744,Tokopedia,B-PROD
57250,1385701905481887744,dengan,O
57251,1385701905481887744,Bebas,O
57252,1385701905481887744,Ongkir,O
57253,1385701905481887744,",",O
57254,1385701905481887744,Sekarang,O
57255,1385704329370165250,@FerdinandHaean3,O
57256,1385704329370165250,Tentu,O
57257,1385704329370165250,jelek.sebab,O
57258,1385704329370165250,pepo,B-PER
57259,1385704329370165250,ketua,O
57260,1385704329370165250,majelis,O
57261,1385704329370165250,"tinggi,AHY",B-PER
57262,1385704329370165250,wakil,O
57263,1385704329370165250,ketua,O
57264,1385704329370165250,merangkap,O
57265,1385704329370165250,ketua,O
57266,1385704329370165250,umum,O
57267,1385704329370165250,"demojrat,ibas",B-ORG
57268,1385704329370165250,wakil,O
57269,1385704329370165250,ketua,O
57270,1385704329370165250,umum.partai,O
57271,1385704329370165250,keluarga,O
57272,1385704329370165250,apa,O
57273,1385704329370165250,bukan,O
57274,1385704329370165250,lambang,O
57275,1385704329370165250,demokrasi,O
57276,1385704329370165250,jelek.partai,O
57277,1385704329370165250,didaftar,O
57278,1385704329370165250,utk,O
57279,1385704329370165250,dpt,O
57280,1385704329370165250,hak,O
57281,1385704329370165250,paten,O
57282,1385704329370165250,pribadi.cikeas...cikeas..nepotisme,O
57283,1385705082486812672,@yeagerxv,O
57284,1385705082486812672,wii,O
57285,1385705082486812672,taiti,O
57286,1385705082486812672,sakit,O
57287,1385705082486812672,perut,O
57288,1385705082486812672,yah,O
57289,1385705082486812672,",",O
57290,1385705082486812672,tadi,O
57291,1385705082486812672,pake,O
57292,1385705082486812672,telor,O
57293,1385705082486812672,sama,O
57294,1385705082486812672,sate,O
57295,1385705082486812672,ayam,O
57296,1385705082486812672,",",O
57297,1385705082486812672,tp,O
57298,1385705082486812672,ak,O
57299,1385705082486812672,makanya,O
57300,1385705082486812672,telornya,O
57301,1385705082486812672,aja,O
57302,1385705082486812672,sama,O
57303,1385705082486812672,nasi,O
57304,1385705082486812672,",",O
